OrderID,CustomerID,CustomerName,Gender,Age,Email,Phone,Product,Brand,Category,Quantity,UnitPrice,Discount%,GST%,SalesAmount,CostPrice,Profit,OrderDate,City,State
ORD101524,CUST6524,Bahadurjit Bassi,Male,18,vmand@example.com,9148437005,iPhone 15,Apple,Electronics,5,79999,5,18,379995.25,311996.1,67999.15,2025-03-06,Phagwara,Kerala
ORD101525,CUST6525,Daniel Bath,Male,23,khalsamitesh@example.org,9147350368,iPhone 15,Apple,Electronics,2,79999,5,18,151998.1,124798.44,27199.66,2023-03-11,Bally,Manipur
ORD101526,CUST6526,Nathan Bhakta,Female,37,usaha@example.org,9474148257,Galaxy S24,Samsung,Electronics,4,74999,0,18,299996.0,233996.88,65999.12,2023-06-24,Tiruppur,Manipur
ORD101527,CUST6527,Frederick Kala,Female,47,talwargeorge@example.net,9367634447,Galaxy S24,Samsung,Electronics,1,74999,15,18,63749.15,58499.22,5249.93,2023-06-29,Bhilwara,Madhya Pradesh
ORD101528,CUST6528,Kevin Nagi,Male,54,aviluthra@example.com,9243095706,HP Pavilion,HP,Laptop,1,65999,5,18,62699.05,51479.22,11219.83,2023-05-12,Salem,Kerala
ORD101529,CUST6529,Ira Edwin,Female,40,isetty@example.org,9955376390,HP Pavilion,HP,Laptop,1,65999,5,18,62699.05,51479.22,11219.83,2023-01-03,Mira-Bhayandar,Meghalaya
ORD101530,CUST6530,Aarini Badal,Female,21,veer27@example.com,9686740594,Galaxy S24,Samsung,Electronics,3,74999,15,18,191247.45,175497.66,15749.79,2024-07-13,Nagercoil,Sikkim
ORD101531,CUST6531,Yadavi Iyengar,Male,53,kevinkaur@example.com,9405466661,iPhone 15,Apple,Electronics,4,79999,0,18,319996.0,249596.88,70399.12,2024-09-01,Srikakulam,Tamil Nadu
ORD101532,CUST6532,Theodore Kibe,Male,51,rishimishra@example.com,9547583372,HP Pavilion,HP,Laptop,3,65999,15,18,168297.45,154437.66,13859.79,2023-10-08,Alwar,Gujarat
ORD101533,CUST6533,Bachittar Rege,Female,43,kamya33@example.org,9342547681,iPhone 15,Apple,Electronics,3,79999,15,18,203997.45,187197.66,16799.79,2023-03-22,Kollam,Andhra Pradesh
ORD101534,CUST6534,Vyanjana Bal,Female,36,ebutala@example.org,9841384485,Dell Inspiron,Dell,Laptop,3,58999,10,18,159297.3,138057.66,21239.64,2023-02-27,Shimoga,Arunachal Pradesh
ORD101535,CUST6535,Balhaar Sahni,Male,52,nairkevin@example.com,9834188995,Dell Inspiron,Dell,Laptop,5,58999,15,18,250745.75,230096.1,20649.65,2024-08-01,Muzaffarnagar,West Bengal
ORD101536,CUST6536,Ranveer Mohan,Male,24,victorvora@example.net,9135971093,Galaxy S24,Samsung,Electronics,5,74999,0,18,374995.0,292496.1,82498.9,2025-03-11,Madurai,Nagaland
ORD101537,CUST6537,Sanaya Prabhakar,Female,30,gauravverma@example.net,9729905034,Galaxy S24,Samsung,Electronics,2,74999,15,18,127498.3,116998.44,10499.86,2023-02-02,Naihati,Sikkim
ORD101538,CUST6538,Dhriti Rana,Female,37,amairabajwa@example.org,9455252702,iPhone 15,Apple,Electronics,3,79999,0,18,239997.0,187197.66,52799.34,2024-03-07,Gopalpur,Maharashtra
ORD101539,CUST6539,Balveer Dayal,Male,22,sarrafdalbir@example.net,9215526873,Dell Inspiron,Dell,Laptop,5,58999,15,18,250745.75,230096.1,20649.65,2023-10-22,Mira-Bhayandar,Manipur
ORD101540,CUST6540,Garima Bath,Female,35,oommensara@example.com,9884970021,iPhone 15,Apple,Electronics,4,79999,10,18,287996.4,249596.88,38399.52,2023-12-27,Medininagar,Kerala
ORD101541,CUST6541,Reyansh Anand,Male,39,hemasankaran@example.org,9498358198,HP Pavilion,HP,Laptop,5,65999,0,18,329995.0,257396.1,72598.9,2023-10-26,Ghaziabad,Rajasthan
ORD101542,CUST6542,Kritika Mander,Female,22,ftank@example.com,9715244361,iPhone 15,Apple,Electronics,1,79999,15,18,67999.15,62399.22,5599.93,2023-01-22,Madhyamgram,Haryana
ORD101543,CUST6543,Nitara Oza,Male,41,udant62@example.net,9950250315,HP Pavilion,HP,Laptop,2,65999,10,18,118798.2,102958.44,15839.76,2024-11-02,Thrissur,Uttar Pradesh
ORD101544,CUST6544,Ubika Naidu,Male,38,idika70@example.com,9984751651,Galaxy S24,Samsung,Electronics,2,74999,5,18,142498.1,116998.44,25499.66,2024-11-11,Bhavnagar,Rajasthan
ORD101545,CUST6545,Vidhi Doshi,Female,48,aahanadey@example.net,9882447138,iPhone 15,Apple,Electronics,5,79999,5,18,379995.25,311996.1,67999.15,2024-04-02,Ranchi,Chhattisgarh
ORD101546,CUST6546,Adya Garde,Male,57,rameshcharvi@example.net,9207520415,HP Pavilion,HP,Laptop,3,65999,5,18,188097.15,154437.66,33659.49,2025-03-05,Ballia,Karnataka
ORD101547,CUST6547,Lajita Arora,Male,46,bansalkalpit@example.com,9220655077,Dell Inspiron,Dell,Laptop,4,58999,0,18,235996.0,184076.88,51919.12,2023-04-30,Asansol,Haryana
ORD101548,CUST6548,Dalbir Bhattacharyya,Male,46,shravyachauhan@example.org,9334680142,Galaxy S24,Samsung,Electronics,1,74999,15,18,63749.15,58499.22,5249.93,2023-02-23,Fatehpur,Karnataka
ORD101549,CUST6549,Banjeet Jhaveri,Female,28,kaladamini@example.com,9601850142,Dell Inspiron,Dell,Laptop,3,58999,15,18,150447.45,138057.66,12389.79,2023-04-08,Rajahmundry,Telangana
ORD101550,CUST6550,Ojasvi Mitra,Male,38,chaturatara@example.net,9355768976,iPhone 15,Apple,Electronics,2,79999,15,18,135998.3,124798.44,11199.86,2023-10-16,Hindupur,Himachal Pradesh
ORD101551,CUST6551,Veer Sane,Female,51,ranveer47@example.com,9739450022,iPhone 15,Apple,Electronics,4,79999,0,18,319996.0,249596.88,70399.12,2023-09-06,Jalna,Manipur
ORD101552,CUST6552,Gaurav Ram,Female,28,triya36@example.com,9738338043,Galaxy S24,Samsung,Electronics,5,74999,0,18,374995.0,292496.1,82498.9,2025-01-18,Panipat,Mizoram
ORD101553,CUST6553,Ishwar Wagle,Female,56,vinayagupta@example.net,9722467221,iPhone 15,Apple,Electronics,2,79999,0,18,159998.0,124798.44,35199.56,2023-07-03,Khora ,Mizoram
ORD101554,CUST6554,Aditya Sabharwal,Male,22,ayushmankeer@example.net,9259469254,HP Pavilion,HP,Laptop,5,65999,0,18,329995.0,257396.1,72598.9,2024-12-31,Sonipat,Andhra Pradesh
ORD101555,CUST6555,Tanvi Sibal,Male,30,raghaviyer@example.net,9669370713,Galaxy S24,Samsung,Electronics,4,74999,0,18,299996.0,233996.88,65999.12,2024-08-20,Tenali,Maharashtra
ORD101556,CUST6556,Daniel Sankar,Female,37,vyanjana62@example.net,9781294193,Dell Inspiron,Dell,Laptop,4,58999,10,18,212396.4,184076.88,28319.52,2023-08-29,Chinsurah,Arunachal Pradesh
ORD101557,CUST6557,Ira Hayer,Male,48,vkhosla@example.net,9353485909,Galaxy S24,Samsung,Electronics,4,74999,0,18,299996.0,233996.88,65999.12,2024-08-22,Bareilly,Haryana
ORD101558,CUST6558,Nidra Tara,Female,53,idikawali@example.net,9805067038,HP Pavilion,HP,Laptop,4,65999,10,18,237596.4,205916.88,31679.52,2023-02-13,Machilipatnam,Telangana
ORD101559,CUST6559,Lakshit Hegde,Male,24,mparikh@example.com,9308907164,HP Pavilion,HP,Laptop,3,65999,5,18,188097.15,154437.66,33659.49,2024-02-13,Siliguri,Uttar Pradesh
ORD101560,CUST6560,Ekaja Sekhon,Female,28,zansi08@example.com,9790763849,Dell Inspiron,Dell,Laptop,1,58999,5,18,56049.05,46019.22,10029.83,2023-12-21,Dhule,Uttarakhand
ORD101561,CUST6561,Laksh Raju,Male,52,gautamsani@example.com,9654824573,Dell Inspiron,Dell,Laptop,3,58999,15,18,150447.45,138057.66,12389.79,2024-02-08,Navi Mumbai,Rajasthan
ORD101562,CUST6562,Sara Misra,Female,22,pmaharaj@example.com,9123794418,Dell Inspiron,Dell,Laptop,2,58999,0,18,117998.0,92038.44,25959.56,2025-04-22,Gudivada,Meghalaya
ORD101563,CUST6563,Ryan Sengupta,Male,51,vedantmorar@example.org,9185623285,iPhone 15,Apple,Electronics,2,79999,10,18,143998.2,124798.44,19199.76,2025-06-13,Surat,Madhya Pradesh
ORD101564,CUST6564,Ikshita Cherian,Female,29,samar76@example.net,9653423286,HP Pavilion,HP,Laptop,1,65999,5,18,62699.05,51479.22,11219.83,2025-04-26,Mehsana,Assam
ORD101565,CUST6565,Krish Narasimhan,Female,34,charan78@example.net,9292366180,HP Pavilion,HP,Laptop,1,65999,0,18,65999.0,51479.22,14519.78,2023-06-03,Danapur,Mizoram
ORD101566,CUST6566,Warda Ratti,Female,21,narainkevin@example.net,9635918152,iPhone 15,Apple,Electronics,5,79999,0,18,399995.0,311996.1,87998.9,2024-09-05,Bangalore,Chhattisgarh
ORD101567,CUST6567,Chandani Khurana,Female,59,xben@example.org,9429688239,Dell Inspiron,Dell,Laptop,5,58999,15,18,250745.75,230096.1,20649.65,2025-01-20,Bhiwandi,Odisha
ORD101568,CUST6568,Ishaan Soman,Female,38,lipikasharma@example.org,9521073382,Dell Inspiron,Dell,Laptop,4,58999,0,18,235996.0,184076.88,51919.12,2025-05-29,Ramagundam,Mizoram
ORD101569,CUST6569,Netra Goel,Female,36,ekbalnarayan@example.com,9596859261,HP Pavilion,HP,Laptop,5,65999,5,18,313495.25,257396.1,56099.15,2024-01-01,Sultan Pur Majra,Manipur
ORD101570,CUST6570,Chatresh Gupta,Female,46,sagarpavani@example.com,9450750847,iPhone 15,Apple,Electronics,2,79999,5,18,151998.1,124798.44,27199.66,2025-06-18,Bally,Sikkim
ORD101571,CUST6571,Qushi Parsa,Male,44,raksha28@example.net,9744515077,Dell Inspiron,Dell,Laptop,4,58999,15,18,200596.6,184076.88,16519.72,2024-10-02,Imphal,Kerala
ORD101572,CUST6572,Balhaar Majumdar,Female,41,kamalajoshi@example.com,9593853140,Galaxy S24,Samsung,Electronics,5,74999,10,18,337495.5,292496.1,44999.4,2023-04-12,Pallavaram,Punjab
ORD101573,CUST6573,Bhavani Bansal,Female,23,blalla@example.org,9831531209,iPhone 15,Apple,Electronics,5,79999,15,18,339995.75,311996.1,27999.65,2024-06-09,Ahmednagar,Jharkhand
ORD101574,CUST6574,Hitesh Parmer,Female,34,prabhakarchanakya@example.org,9817745558,Galaxy S24,Samsung,Electronics,5,74999,0,18,374995.0,292496.1,82498.9,2024-07-17,Khandwa,Uttar Pradesh
ORD101575,CUST6575,Aradhana Banerjee,Male,25,devikasarkar@example.org,9730952958,Galaxy S24,Samsung,Electronics,2,74999,0,18,149998.0,116998.44,32999.56,2024-12-04,Bidhannagar,Meghalaya
ORD101576,CUST6576,Netra Palla,Female,18,janujadhingra@example.com,9342731828,HP Pavilion,HP,Laptop,2,65999,0,18,131998.0,102958.44,29039.56,2024-07-04,Bijapur,Nagaland
ORD101577,CUST6577,Triya Sankar,Male,45,sanya18@example.org,9211759452,iPhone 15,Apple,Electronics,1,79999,5,18,75999.05,62399.22,13599.83,2023-06-02,Nagaon,Maharashtra
ORD101578,CUST6578,Vritti Dhaliwal,Female,31,atharvchana@example.org,9957251380,Galaxy S24,Samsung,Electronics,1,74999,15,18,63749.15,58499.22,5249.93,2023-03-17,Madanapalle,Chhattisgarh
ORD101579,CUST6579,Bahadurjit Anand,Female,39,ydevi@example.com,9314082155,HP Pavilion,HP,Laptop,1,65999,15,18,56099.15,51479.22,4619.93,2025-05-07,Bhiwandi,Assam
ORD101580,CUST6580,Daksh Master,Female,22,sundaramalka@example.com,9700281877,HP Pavilion,HP,Laptop,5,65999,15,18,280495.75,257396.1,23099.65,2023-02-24,Baranagar,Punjab
ORD101581,CUST6581,Mason Bala,Female,38,sgour@example.org,9990935744,HP Pavilion,HP,Laptop,5,65999,5,18,313495.25,257396.1,56099.15,2024-03-30,Jabalpur,Kerala
ORD101582,CUST6582,Lakshit Bhandari,Male,47,anushamannan@example.com,9816889756,Dell Inspiron,Dell,Laptop,4,58999,15,18,200596.6,184076.88,16519.72,2023-10-05,Nandyal,Gujarat
ORD101583,CUST6583,Anjali Bhalla,Female,22,arinvohra@example.com,9786133120,Dell Inspiron,Dell,Laptop,2,58999,15,18,100298.3,92038.44,8259.86,2024-01-19,Farrukhabad,Goa
ORD101584,CUST6584,Timothy Khalsa,Female,49,ekbal11@example.com,9946269176,Galaxy S24,Samsung,Electronics,4,74999,10,18,269996.4,233996.88,35999.52,2023-04-06,Kamarhati,Karnataka
ORD101585,CUST6585,George Bhavsar,Female,27,vdua@example.net,9586727864,Galaxy S24,Samsung,Electronics,5,74999,10,18,337495.5,292496.1,44999.4,2023-08-01,Pune,Maharashtra
ORD101586,CUST6586,Prisha Vig,Female,27,munshirachita@example.org,9307512708,Dell Inspiron,Dell,Laptop,4,58999,10,18,212396.4,184076.88,28319.52,2023-10-05,Uluberia,Jharkhand
ORD101587,CUST6587,Yatin Singhal,Female,18,lsharma@example.org,9375933207,Dell Inspiron,Dell,Laptop,5,58999,10,18,265495.5,230096.1,35399.4,2023-10-22,Siliguri,Assam
ORD101588,CUST6588,Amruta Dara,Female,50,tarak26@example.com,9720938442,iPhone 15,Apple,Electronics,1,79999,15,18,67999.15,62399.22,5599.93,2023-02-10,Siwan,Arunachal Pradesh
ORD101589,CUST6589,Chakrika Kade,Male,23,rehaan22@example.com,9491537062,Galaxy S24,Samsung,Electronics,3,74999,5,18,213747.15,175497.66,38249.49,2025-05-01,Ambattur,Madhya Pradesh
ORD101590,CUST6590,Om Iyer,Male,24,aadhyagarg@example.org,9684394031,HP Pavilion,HP,Laptop,3,65999,10,18,178197.3,154437.66,23759.64,2023-03-21,Panihati,Andhra Pradesh
ORD101591,CUST6591,Neel Edwin,Male,29,kamdarubika@example.org,9582058549,iPhone 15,Apple,Electronics,4,79999,0,18,319996.0,249596.88,70399.12,2024-07-19,Eluru,Madhya Pradesh
ORD101592,CUST6592,Kevin Mall,Female,55,hmody@example.com,9355423170,Galaxy S24,Samsung,Electronics,2,74999,15,18,127498.3,116998.44,10499.86,2023-03-12,Belgaum,Tripura
ORD101593,CUST6593,Mahika Dhar,Male,51,magarwal@example.org,9347958351,Galaxy S24,Samsung,Electronics,1,74999,5,18,71249.05,58499.22,12749.83,2023-12-01,Patna,Uttar Pradesh
ORD101594,CUST6594,Dakshesh Deep,Male,41,liyer@example.net,9119879692,iPhone 15,Apple,Electronics,1,79999,15,18,67999.15,62399.22,5599.93,2025-05-21,Karawal Nagar,Telangana
ORD101595,CUST6595,Watika Shenoy,Male,38,tataekiya@example.net,9790039377,Dell Inspiron,Dell,Laptop,5,58999,0,18,294995.0,230096.1,64898.9,2023-06-17,Jaipur,Odisha
ORD101596,CUST6596,Chandani Nigam,Male,38,sunderadvika@example.org,9928150861,iPhone 15,Apple,Electronics,5,79999,5,18,379995.25,311996.1,67999.15,2024-01-01,Mehsana,Gujarat
ORD101597,CUST6597,Hredhaan Kaul,Male,53,mgoyal@example.net,9395434741,Dell Inspiron,Dell,Laptop,3,58999,15,18,150447.45,138057.66,12389.79,2024-02-29,Kota,Uttar Pradesh
ORD101598,CUST6598,Tanvi Mistry,Male,50,wsehgal@example.org,9316344987,HP Pavilion,HP,Laptop,5,65999,5,18,313495.25,257396.1,56099.15,2023-03-15,Dehri,Assam
ORD101599,CUST6599,Caleb Tripathi,Male,44,oliver60@example.com,9703501315,Dell Inspiron,Dell,Laptop,2,58999,5,18,112098.1,92038.44,20059.66,2025-01-16,Bhatpara,Nagaland
ORD101600,CUST6600,Azad Mukherjee,Male,20,niteshnarang@example.com,9830094059,Galaxy S24,Samsung,Electronics,2,74999,5,18,142498.1,116998.44,25499.66,2023-06-14,Hosur,Telangana
ORD101601,CUST6601,Mohini Subramaniam,Female,30,amrutachawla@example.com,9267659872,iPhone 15,Apple,Electronics,1,79999,5,18,75999.05,62399.22,13599.83,2025-01-20,Moradabad,Sikkim
ORD101602,CUST6602,Oscar Kala,Male,46,ldhingra@example.net,9534872622,Dell Inspiron,Dell,Laptop,3,58999,15,18,150447.45,138057.66,12389.79,2024-07-03,Agra,Meghalaya
ORD101603,CUST6603,Laksh Zachariah,Male,53,nandinishah@example.org,9861754198,iPhone 15,Apple,Electronics,3,79999,10,18,215997.3,187197.66,28799.64,2024-02-15,Ahmedabad,Manipur
ORD101604,CUST6604,Aishani Halder,Male,59,wriddhishsinghal@example.org,9551032426,iPhone 15,Apple,Electronics,1,79999,5,18,75999.05,62399.22,13599.83,2024-06-19,Erode,Nagaland
ORD101605,CUST6605,Ronith Menon,Male,58,zinalbali@example.net,9302085064,iPhone 15,Apple,Electronics,5,79999,10,18,359995.5,311996.1,47999.4,2024-09-15,Uluberia,Maharashtra
ORD101606,CUST6606,Jagrati Savant,Female,53,zkhatri@example.com,9905423312,HP Pavilion,HP,Laptop,4,65999,0,18,263996.0,205916.88,58079.12,2023-01-17,Rohtak,Karnataka
ORD101607,CUST6607,Ucchal Gola,Male,50,warda12@example.com,9715175846,iPhone 15,Apple,Electronics,2,79999,5,18,151998.1,124798.44,27199.66,2023-01-26,Jabalpur,Himachal Pradesh
ORD101608,CUST6608,Ladli Bakshi,Male,19,apalla@example.net,9240910037,iPhone 15,Apple,Electronics,1,79999,5,18,75999.05,62399.22,13599.83,2024-11-25,Berhampore,Assam
ORD101609,CUST6609,Mitesh Chander,Male,59,etata@example.net,9840906526,Dell Inspiron,Dell,Laptop,2,58999,15,18,100298.3,92038.44,8259.86,2023-04-01,Kamarhati,Uttar Pradesh
ORD101610,CUST6610,Ishita Balay,Male,57,borraurmi@example.org,9964712880,Galaxy S24,Samsung,Electronics,3,74999,0,18,224997.0,175497.66,49499.34,2023-10-25,Shivpuri,Bihar
ORD101611,CUST6611,Shaurya Rama,Female,50,krishnamital@example.net,9179333082,Dell Inspiron,Dell,Laptop,4,58999,0,18,235996.0,184076.88,51919.12,2024-10-20,Patiala,Kerala
ORD101612,CUST6612,Harish Ghose,Female,49,saanvideo@example.org,9325730095,HP Pavilion,HP,Laptop,4,65999,5,18,250796.2,205916.88,44879.32,2023-02-06,Raebareli,Uttar Pradesh
ORD101613,CUST6613,Nihal Dhaliwal,Male,25,krishnagopal@example.com,9666129764,Galaxy S24,Samsung,Electronics,5,74999,0,18,374995.0,292496.1,82498.9,2024-06-11,Etawah,Sikkim
ORD101614,CUST6614,Reva Khurana,Male,32,nattfarhan@example.net,9422770631,Dell Inspiron,Dell,Laptop,5,58999,15,18,250745.75,230096.1,20649.65,2023-01-21,Nashik,Meghalaya
ORD101615,CUST6615,Jatin Golla,Male,44,goeldaniel@example.net,9168384936,Dell Inspiron,Dell,Laptop,5,58999,0,18,294995.0,230096.1,64898.9,2025-02-08,Bhopal,Mizoram
ORD101616,CUST6616,Girindra Shukla,Female,19,dasdipta@example.com,9185211649,iPhone 15,Apple,Electronics,4,79999,5,18,303996.2,249596.88,54399.32,2025-03-03,Gulbarga,Kerala
ORD101617,CUST6617,Hiral Boase,Female,30,danielchar@example.com,9902897939,HP Pavilion,HP,Laptop,4,65999,10,18,237596.4,205916.88,31679.52,2023-01-26,Rohtak,Tripura
ORD101618,CUST6618,Reyansh Dhingra,Male,21,zansi91@example.com,9817120012,Galaxy S24,Samsung,Electronics,5,74999,15,18,318745.75,292496.1,26249.65,2024-08-29,Kadapa,Tripura
ORD101619,CUST6619,Omkaar Vasa,Female,31,mkapadia@example.com,9716955100,iPhone 15,Apple,Electronics,3,79999,15,18,203997.45,187197.66,16799.79,2023-07-16,Khandwa,Tamil Nadu
ORD101620,CUST6620,Jagat Sule,Female,60,vedantbehl@example.com,9939112391,iPhone 15,Apple,Electronics,5,79999,10,18,359995.5,311996.1,47999.4,2023-06-13,Kishanganj,Manipur
ORD101621,CUST6621,Veer Jha,Male,43,jghose@example.net,9688429419,iPhone 15,Apple,Electronics,1,79999,10,18,71999.1,62399.22,9599.88,2024-08-27,Bhubaneswar,Kerala
ORD101622,CUST6622,Zinal Hari,Male,41,ysant@example.net,9400201301,iPhone 15,Apple,Electronics,2,79999,0,18,159998.0,124798.44,35199.56,2025-04-28,Delhi,Odisha
ORD101623,CUST6623,Oscar Garde,Female,37,haritamallick@example.net,9558364589,iPhone 15,Apple,Electronics,2,79999,0,18,159998.0,124798.44,35199.56,2023-01-28,Fatehpur,Goa
ORD101624,CUST6624,Wakeeta Dixit,Male,28,ubora@example.org,9946664993,Dell Inspiron,Dell,Laptop,4,58999,15,18,200596.6,184076.88,16519.72,2024-04-05,Nellore,Tamil Nadu
ORD101625,CUST6625,Ayushman Bose,Female,42,janya72@example.com,9365949850,Galaxy S24,Samsung,Electronics,3,74999,10,18,202497.3,175497.66,26999.64,2024-12-02,Berhampore,Odisha
ORD101626,CUST6626,Andrew Pingle,Female,45,kashishkala@example.org,9927272018,Dell Inspiron,Dell,Laptop,1,58999,5,18,56049.05,46019.22,10029.83,2025-03-29,Srikakulam,Haryana
ORD101627,CUST6627,Osha Gill,Male,55,michaeldube@example.org,9578046747,iPhone 15,Apple,Electronics,2,79999,10,18,143998.2,124798.44,19199.76,2024-01-04,Haridwar,Telangana
ORD101628,CUST6628,Lipika Raj,Female,43,tanishthakur@example.com,9435663688,iPhone 15,Apple,Electronics,3,79999,5,18,227997.15,187197.66,40799.49,2024-12-14,Kamarhati,Assam
ORD101629,CUST6629,Zayan Shukla,Male,36,vramakrishnan@example.com,9772557347,HP Pavilion,HP,Laptop,1,65999,10,18,59399.1,51479.22,7919.88,2025-05-30,Silchar,Madhya Pradesh
ORD101630,CUST6630,Charan Bhandari,Female,46,kibetimothy@example.org,9613943530,Galaxy S24,Samsung,Electronics,3,74999,5,18,213747.15,175497.66,38249.49,2024-08-16,Mathura,Mizoram
ORD101631,CUST6631,Gabriel Mishra,Female,45,tbakshi@example.org,9967365253,Dell Inspiron,Dell,Laptop,1,58999,0,18,58999.0,46019.22,12979.78,2023-07-31,Dehradun,Meghalaya
ORD101632,CUST6632,Ira Mani,Female,49,dhawannikita@example.net,9399061838,HP Pavilion,HP,Laptop,4,65999,15,18,224396.6,205916.88,18479.72,2025-01-13,Vijayawada,Madhya Pradesh
ORD101633,CUST6633,Abhiram Goda,Female,35,hgupta@example.net,9841994668,Galaxy S24,Samsung,Electronics,2,74999,15,18,127498.3,116998.44,10499.86,2024-01-09,Tenali,Himachal Pradesh
ORD101634,CUST6634,Eesha Arora,Female,24,priya25@example.org,9178427049,iPhone 15,Apple,Electronics,3,79999,5,18,227997.15,187197.66,40799.49,2025-05-01,Miryalaguda,Sikkim
ORD101635,CUST6635,Zinal Vohra,Male,19,savantjairaj@example.com,9841893029,Galaxy S24,Samsung,Electronics,2,74999,0,18,149998.0,116998.44,32999.56,2023-07-28,Chandrapur,Telangana
ORD101636,CUST6636,Isaac Rana,Male,53,bhavnanarang@example.net,9521883287,HP Pavilion,HP,Laptop,1,65999,5,18,62699.05,51479.22,11219.83,2024-06-02,Muzaffarnagar,Uttarakhand
ORD101637,CUST6637,Sai Mishra,Male,18,kaurlibni@example.net,9791451235,iPhone 15,Apple,Electronics,5,79999,0,18,399995.0,311996.1,87998.9,2024-05-11,Gangtok,Odisha
ORD101638,CUST6638,Jagrati Handa,Female,26,mahajanwarinder@example.com,9273905840,Dell Inspiron,Dell,Laptop,1,58999,15,18,50149.15,46019.22,4129.93,2023-12-30,Navi Mumbai,Uttarakhand
ORD101639,CUST6639,Lakshmi Ganguly,Male,53,wsarraf@example.net,9758802888,HP Pavilion,HP,Laptop,4,65999,5,18,250796.2,205916.88,44879.32,2023-04-18,Malegaon,Assam
ORD101640,CUST6640,Janaki Cherian,Male,38,vdoctor@example.com,9657336525,Galaxy S24,Samsung,Electronics,2,74999,5,18,142498.1,116998.44,25499.66,2025-01-10,Ludhiana,Tamil Nadu
ORD101641,CUST6641,Hritik Mani,Female,29,xdalia@example.net,9188638058,Galaxy S24,Samsung,Electronics,4,74999,5,18,284996.2,233996.88,50999.32,2025-05-17,Narasaraopet,Uttar Pradesh
ORD101642,CUST6642,Chandresh Sen,Female,53,maanavdalia@example.com,9977857217,Dell Inspiron,Dell,Laptop,3,58999,15,18,150447.45,138057.66,12389.79,2024-09-15,Vellore,Manipur
ORD101643,CUST6643,Tanish Sem,Female,49,ishabhasin@example.com,9238924767,iPhone 15,Apple,Electronics,2,79999,0,18,159998.0,124798.44,35199.56,2024-06-19,Surat,Haryana
ORD101644,CUST6644,Lekha Kaul,Female,27,boasetanvi@example.net,9285429299,Dell Inspiron,Dell,Laptop,5,58999,0,18,294995.0,230096.1,64898.9,2023-04-12,Begusarai,Chhattisgarh
ORD101645,CUST6645,Chasmum Lanka,Male,23,hamsinimutti@example.org,9209171730,Dell Inspiron,Dell,Laptop,1,58999,5,18,56049.05,46019.22,10029.83,2023-01-30,Alwar,Uttar Pradesh
ORD101646,CUST6646,Ria Kari,Male,18,nakul64@example.net,9262134696,Dell Inspiron,Dell,Laptop,4,58999,10,18,212396.4,184076.88,28319.52,2024-10-28,Firozabad,Karnataka
ORD101647,CUST6647,Kamala Lall,Female,38,forummajumdar@example.org,9169771417,HP Pavilion,HP,Laptop,4,65999,15,18,224396.6,205916.88,18479.72,2023-06-30,Mira-Bhayandar,Haryana
ORD101648,CUST6648,Victor Padmanabhan,Female,58,darikachada@example.net,9564824356,HP Pavilion,HP,Laptop,4,65999,15,18,224396.6,205916.88,18479.72,2024-08-30,Sikar,Himachal Pradesh
ORD101649,CUST6649,Suhani Bhat,Male,34,omaja68@example.net,9684984204,HP Pavilion,HP,Laptop,2,65999,5,18,125398.1,102958.44,22439.66,2024-08-16,Bhimavaram,Tripura
ORD101650,CUST6650,Orinder Sodhi,Female,55,rsaini@example.net,9206863089,iPhone 15,Apple,Electronics,5,79999,10,18,359995.5,311996.1,47999.4,2025-01-15,Sultan Pur Majra,Kerala
ORD101651,CUST6651,Vincent Kalita,Male,21,nitara51@example.net,9101765592,Dell Inspiron,Dell,Laptop,4,58999,15,18,200596.6,184076.88,16519.72,2024-04-27,Pudukkottai,Kerala
ORD101652,CUST6652,Zehaan Ramanathan,Male,37,yagneshtripathi@example.net,9576708660,Galaxy S24,Samsung,Electronics,1,74999,5,18,71249.05,58499.22,12749.83,2024-09-29,Chinsurah,Nagaland
ORD101653,CUST6653,Amrita Bhattacharyya,Female,18,jasmit35@example.com,9628622203,iPhone 15,Apple,Electronics,1,79999,0,18,79999.0,62399.22,17599.78,2025-04-27,Nashik,Mizoram
ORD101654,CUST6654,Jagrati Sidhu,Female,21,bhatiasamaksh@example.org,9369288828,Galaxy S24,Samsung,Electronics,4,74999,15,18,254996.6,233996.88,20999.72,2024-09-21,Nizamabad,Assam
ORD101655,CUST6655,Vasatika Parmar,Female,30,jsrinivas@example.net,9155463447,Galaxy S24,Samsung,Electronics,1,74999,15,18,63749.15,58499.22,5249.93,2024-03-02,Muzaffarpur,Karnataka
ORD101656,CUST6656,Dev Tailor,Male,41,qushi07@example.com,9202337299,Dell Inspiron,Dell,Laptop,4,58999,15,18,200596.6,184076.88,16519.72,2023-02-04,Thoothukudi,Arunachal Pradesh
ORD101657,CUST6657,Christopher Kakar,Female,26,fsarraf@example.net,9226781660,Dell Inspiron,Dell,Laptop,4,58999,5,18,224196.2,184076.88,40119.32,2025-01-31,Machilipatnam,Maharashtra
ORD101658,CUST6658,Jhalak Chaudhari,Male,31,bloke@example.com,9534779897,iPhone 15,Apple,Electronics,5,79999,0,18,399995.0,311996.1,87998.9,2023-01-26,Madhyamgram,Manipur
